CardImageURLs:	
B15/B15-076SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AACwS28Fp1aNDSuraBWxeUWEa/B15-076SRplus_SAMPLE.png 
B15/B15-077N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABocJfBos531XduweF5i3mha/B15-077N_SAMPLE.png 
B15/B15-078SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABQ1sp6dmAToz4LD1rLgSwAa/B15-078SR_SAMPLE.png 
B15/B15-079N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AAApUKyNsGCL6tg7EfagD6NNa/B15-079N_SAMPLE.png 
B15/B15-080R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADqBXJmxrEgjviBSjVDtU5fa/B15-080R_SAMPLE.png 
B15/B15-080Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AAAvIZA7R2i5xVJqLYzAomLWa/B15-080Rplus_SAMPLE.png 
B15/B15-081N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AACanuP3uSanaGhJ5eZUMFWIa/B15-081N_SAMPLE.png 
B15/B15-082HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AACOhmDppJ0XCJV_NB3hfYe8a/B15-082HN_SAMPLE.png 
B15/B15-083N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADvln3DpcIb14dwaaw1TUbEa/B15-083N_SAMPLE.png 
B15/B15-084R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADjBlr5MVyoO7mZpNpdhs-pa/B15-084R_SAMPLE.png 
B15/B15-085N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADVIhBnLqsBhNuv33NnYPtNa/B15-085N_SAMPLE.png 
B15/B15-086HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABM6_JKx-xqNc4IDkQkG3pha/B15-086HN_SAMPLE.png 
B15/B15-087HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABimMg_vca1lTVf_35R3Dxfa/B15-087HN_SAMPLE.png 
B15/B15-088N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABwmDopgQJjpY83AsAMVfcta/B15-088N_SAMPLE.png 
B15/B15-089HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABs-n-KA2vXKdwDAnWUbCOQa/B15-089HN_SAMPLE.png 
B15/B15-090HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AAByL0ZQqpAwaPvVQWNuPakha/B15-090HN_SAMPLE.png 
B15/B15-091HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABDPJAtT_B7_1Ca2EQD_UKNa/B15-091HN_SAMPLE.png 
B15/B15-092N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABB60XUwBlNXCG6as_m8JDoa/B15-092N_SAMPLE.png 
B15/B15-093R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AABxGwEfUSMUdMfd_FPvFv_la/B15-093R_SAMPLE.png 
B15/B15-094N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AACugUoyrsS4kY-7i-nSP2tWa/B15-094N_SAMPLE.png 
B15/B15-095R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AAC2eVgKdQb3svqwzVqkH5Qua/B15-095R_SAMPLE.png 
B15/B15-095Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADFdf6JUep1dUESi7AWdejxa/B15-095Rplus_SAMPLE.png 
B15/B15-096N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADvsHC_QHLOQyHZ6Z8AnZnPa/B15-096N_SAMPLE.png 
B15/B15-097HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADJDbrFfQ5BqUrVpHxMnK5La/B15-097HN_SAMPLE.png 
B15/B15-098SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADkNyoWcgBwt1AOFbKHDwiea/B15-098SR_SAMPLE.png 
B15/B15-099N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADVjGXRvktB2-ORWO5bDpQXa/B15-099N_SAMPLE.png 
B15/B15-100N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/yhs5jz9b9do2nn4/AADw7r6682UjTrEor8tSrhMSa/B15-100N_SAMPLE.png 
B16/B16-001SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABkiWf7zSxRCWFf-dK3M8Hza/B16-001SR_SAMPLE.png 
B16/B16-001SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADDiZI4l0c-So6Rr1TeeOSWa/B16-001SRplus_SAMPLE.png 
B16/B16-002N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABB-fdLghlLtIfYg5Y5uN3Ra/B16-002N_SAMPLE.png 
B16/B16-003HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABzZTewDD1UXD7UXpTCygzsa/B16-003HN_SAMPLE.png 
B16/B16-004SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAA-p6nm1XYI_4tGlabzB7oVa/B16-004SR_SAMPLE.png 
B16/B16-004SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADQzbcJfUMG3d3jaoX4rGd8a/B16-004SRplus_SAMPLE.png 
B16/B16-005N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABtIHJ8RZDiDQJCsy9xbQQHa/B16-005N_SAMPLE.png 
B16/B16-006HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACSI6M9loneDpTFThR80LQoa/B16-006HN_SAMPLE.png 
B16/B16-007SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD0F_lsjcNY9mXk57rJCumga/B16-007SR_SAMPLE.png 
B16/B16-008N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD4T8ZS_H2457w15hs9hpAPa/B16-008N_SAMPLE.png 
B16/B16-009HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAtaFZDWi7CsI-6rqlOPBFsa/B16-009HN_SAMPLE.png 
B16/B16-010N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABXkGXznQQJKX7Y4gwfmU7ka/B16-010N_SAMPLE.png 
B16/B16-011R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACmNYuo4NU66At6nQfvt2cPa/B16-011R_SAMPLE.png 
B16/B16-011Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC8JKv-4jQwwIZbw2GDpqq8a/B16-011Rplus_SAMPLE.png 
B16/B16-012N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAB7YaBIEDS7kFjcffpc36Dva/B16-012N_SAMPLE.png 
B16/B16-013HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAA6QkZ7JX5dn2yx-X9rxS7la/B16-013HN_SAMPLE.png 
B16/B16-014N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAAKEkzRt42Cbhi4rSI7Axpa/B16-014N_SAMPLE.png 
B16/B16-015HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACzH274YsWnxv31bJuTeG3Ma/B16-015HN_SAMPLE.png 
B16/B16-016N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAqx1qeLQn2IC4_Kox_ZCOna/B16-016N_SAMPLE.png 
B16/B16-017HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADEvcNIvG38KgycXRlW7Vr7a/B16-017HN_SAMPLE.png 
B16/B16-018HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACVQ305PO_PPnt4axisvgI6a/B16-018HN_SAMPLE.png 
B16/B16-019N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD7zeHyo1-pOBDSVtp1KoUxa/B16-019N_SAMPLE.png 
B16/B16-020HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADNDilcSzigCAsFxZfJazg_a/B16-020HN_SAMPLE.png 
B16/B16-021N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACCE_OwR_tqOvmMUK9w6TELa/B16-021N_SAMPLE.png 
B16/B16-022HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAj1Ai6RLIVLQvkp82kQYFda/B16-022HN_SAMPLE.png 
B16/B16-023R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADt5p02u_PTEVk91ZWQ9eg3a/B16-023R_SAMPLE.png 
B16/B16-024R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAcARJe3HwTL6tYVSMOF82Ea/B16-024R_SAMPLE.png 
B16/B16-024Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACCHDyhnKbqGGp4qdaXnoyca/B16-024Rplus_SAMPLE.png 
B16/B16-025N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD-J5HCcTlowPcd-xuw47VEa/B16-025N_SAMPLE.png 
B16/B16-026HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD9oexVYrOmrGTDh-YVSf6qa/B16-026HN_SAMPLE.png 
B16/B16-027SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACdjEi1uz6O2_TTvHTXtBcya/B16-027SR_SAMPLE.png 
B16/B16-028N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAADqO3JgQjYCrgySSV4DUxa/B16-028N_SAMPLE.png 
B16/B16-029SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADMAloq4a4PvjFEvz17jDMya/B16-029SR_SAMPLE.png 
B16/B16-030N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC9moBUqXeHj2kp2wUAjZfMa/B16-030N_SAMPLE.png 
B16/B16-031R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAB22MbK7tP6RakzS8fQalxRa/B16-031R_SAMPLE.png 
B16/B16-031RplusX_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACVLKrGknXDPcVZwjVp3LIea/B16-031RplusX_SAMPLE.png 
B16/B16-032N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAGJQNxGpjDy7ZfWuuZDX3Ga/B16-032N_SAMPLE.png 
B16/B16-033N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADE2uctbOYXb2icmiE3tm9sa/B16-033N_SAMPLE.png 
B16/B16-034HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADt7adqUZjwWCxgMG3j0axTa/B16-034HN_SAMPLE.png 
B16/B16-035N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADon6ilFi7jF47nCPLP360ha/B16-035N_SAMPLE.png 
B16/B16-036R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD07yh5comUNdNNl4ZsyaLza/B16-036R_SAMPLE.png 
B16/B16-037N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAamnd4FiTOtfEDJo3l80EUa/B16-037N_SAMPLE.png 
B16/B16-038R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAB6vk_hy5FvTvR7qCadsL0-a/B16-038R_SAMPLE.png 
B16/B16-038Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABGEsyc9dV1S3cCcRlbIDRga/B16-038Rplus_SAMPLE.png 
B16/B16-039HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAASdJWyvt92ply8X7M8GQiaa/B16-039HN_SAMPLE.png 
B16/B16-040HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABmgiLtqXWHNveEQv-Wywo7a/B16-040HN_SAMPLE.png 
B16/B16-041SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC-0pixsmie0e2UBGBgwqISa/B16-041SR_SAMPLE.png 
B16/B16-041SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAo9G97w7OoMmFcmIjxebiVa/B16-041SRplus_SAMPLE.png 
B16/B16-042R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABfi-tl0XnzqHvyRmzVERGPa/B16-042R_SAMPLE.png 
B16/B16-042RplusX_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAA8vk-wJmxoArizgxQmmv4Za/B16-042RplusX_SAMPLE.png 
B16/B16-043N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACY7NUxTI0Hcfx8ffnMGtSga/B16-043N_SAMPLE.png 
B16/B16-044SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACc-sYI47BmqZ3gbDt4yCn4a/B16-044SR_SAMPLE.png 
B16/B16-044SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAvaQNZwjQIRpqCiNz9LIvca/B16-044SRplus_SAMPLE.png 
B16/B16-045N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADaasX-TvrmR3e0SkX4H5Mga/B16-045N_SAMPLE.png 
B16/B16-046R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD-T6RVRXXZBg3cxluHXqdYa/B16-046R_SAMPLE.png 
B16/B16-047N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAQJJb5noE1R9beDX89Kcgma/B16-047N_SAMPLE.png 
B16/B16-048HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACwDx8hkz_zOkVVC4y_Pn_da/B16-048HN_SAMPLE.png 
B16/B16-049SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADdfg9LkwlZS3pd79iLCPTYa/B16-049SR_SAMPLE.png 
B16/B16-050N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAJF3UiWwfDxrmKY6_SpfDCa/B16-050N_SAMPLE.png 
B16/B16-051N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACus4txxErGlvVaWB-OyWdMa/B16-051N_SAMPLE.png 
B16/B16-052N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADdwgVfz0wrOgH2y3UaXUWsa/B16-052N_SAMPLE.png 
B16/B16-053HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACJ9hcW0CvDl5zIuV6-zlEHa/B16-053HN_SAMPLE.png 
B16/B16-054N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAClc7zsV79ybU7mVs0AxqFza/B16-054N_SAMPLE.png 
B16/B16-055HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADL730r3oKg3FQjxDYHl7uva/B16-055HN_SAMPLE.png 
B16/B16-056HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABTfyqfwNK6ZFyOZplYHVW7a/B16-056HN_SAMPLE.png 
B16/B16-057N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABjm5bqGbRiQTa3QQK9UtYCa/B16-057N_SAMPLE.png 
B16/B16-058N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABDKeWSTgcPZlrJEH-e1n5wa/B16-058N_SAMPLE.png 
B16/B16-059HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABNgqHiLuznIqFUMBrEyFNMa/B16-059HN_SAMPLE.png 
B16/B16-060R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAYlOrrzb-LQmM0y-Hc-fjha/B16-060R_SAMPLE.png 
B16/B16-060Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABAFdtUXXjqVUVKLQ83VblYa/B16-060Rplus_SAMPLE.png 
B16/B16-061N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADRCKEyFeM2HNT2XbXrZA7Za/B16-061N_SAMPLE.png 
B16/B16-062HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACi8ImXmpAAT1mvYSwOr4mPa/B16-062HN_SAMPLE.png 
B16/B16-063HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACCszDVM8FpLZE2uUi9JL6Ha/B16-063HN_SAMPLE.png 
B16/B16-064R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABnKxzdcMH-LxMrVO8UflWHa/B16-064R_SAMPLE.png 
B16/B16-064Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADjozXO8s_H6f29TsgobuGNa/B16-064Rplus_SAMPLE.png 
B16/B16-065N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAA_ip-5VB-xrfE6TH41rkSxa/B16-065N_SAMPLE.png 
B16/B16-066SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAdFuugxGtYwHwH6ybmWPWSa/B16-066SR_SAMPLE.png 
B16/B16-066SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADKxGgt5_kVoK6PobwAeglRa/B16-066SRplus_SAMPLE.png 
B16/B16-067HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC2EnLe4axWW5aFJ4qvZ67oa/B16-067HN_SAMPLE.png 
B16/B16-068N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAD6akSb1lPkDpdkR_q7dDUAa/B16-068N_SAMPLE.png 
B16/B16-069SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC7PPf42vDyeNJUlVJk9KVHa/B16-069SR_SAMPLE.png 
B16/B16-070N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADEfIO2FC0VfwlzHzGWjEr7a/B16-070N_SAMPLE.png 
B16/B16-071HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAhw5oqqKKbJAE5JfvAnBUOa/B16-071HN_SAMPLE.png 
B16/B16-072N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABDXy-M35nGWagYEyRQpRnza/B16-072N_SAMPLE.png 
B16/B16-073R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABJD7i9B9m1jBSh5tmbWvXaa/B16-073R_SAMPLE.png 
B16/B16-073Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADVsXcoWo4xfQzIwpRFu3oia/B16-073Rplus_SAMPLE.png 
B16/B16-074N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADm80Yx3LgJHCKlYSKNGfYga/B16-074N_SAMPLE.png 
B16/B16-075HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAn5CrhkgnoW7juiGaEfZ_za/B16-075HN_SAMPLE.png 
B16/B16-076N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC1vDa_bN6aUwjGe0iSeY4Ta/B16-076N_SAMPLE.png 
B16/B16-077N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACwV5JLj4L1lFnhnPT9NtC-a/B16-077N_SAMPLE.png 
B16/B16-078HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAB45JrfThniaKjDSfeCr7W_a/B16-078HN_SAMPLE.png 
B16/B16-079R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABjbkbvlMYeAqipOBWkG0zxa/B16-079R_SAMPLE.png 
B16/B16-079Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADW7PXRhrP-ZqO7uUZZ-J5Ja/B16-079Rplus_SAMPLE.png 
B16/B16-080N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAVG-iBEfAMPUFYvWtOUDwAa/B16-080N_SAMPLE.png 
B16/B16-081SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAit_7n59nCyHWiH9yaFjkva/B16-081SR_SAMPLE.png 
B16/B16-082N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABsQYlsoVgudOretAPo-lLFa/B16-082N_SAMPLE.png 
B16/B16-083HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC2v0rw-2TuJs4DuiviATKEa/B16-083HN_SAMPLE.png 
B16/B16-084R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABThi8L9_NHwQ3aBJ8zB3xXa/B16-084R_SAMPLE.png 
B16/B16-085N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABcBh5CUIYPOw1wWxUC0qnKa/B16-085N_SAMPLE.png 
B16/B16-086HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADWyZ10Fh7ibr0OCu5kzWJ7a/B16-086HN_SAMPLE.png 
B16/B16-087N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADabTRQKiQmHaeJSexMkj1Ea/B16-087N_SAMPLE.png 
B16/B16-088R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAC3ZIhJSRwy8zoKf03hm-C-a/B16-088R_SAMPLE.png 
B16/B16-089HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACRMuXQnKD9zZs2kkq7MHZ4a/B16-089HN_SAMPLE.png 
B16/B16-090N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADJmagQOYudDPrpvhAN97ina/B16-090N_SAMPLE.png 
B16/B16-091SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACjewTuYf84PqS47RDcGMOna/B16-091SR_SAMPLE.png 
B16/B16-091SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABLhret0gaMvGd1lWuj2i5pa/B16-091SRplus_SAMPLE.png 
B16/B16-092N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAW1Jmq-Yg-PSlaMeZelK3ia/B16-092N_SAMPLE.png 
B16/B16-093N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAApWllYB-f97sGgJwV0fH3ua/B16-093N_SAMPLE.png 
B16/B16-094R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAAKqK5IaNlCmsldZs8EuI9Aa/B16-094R_SAMPLE.png 
B16/B16-095N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADozwgnHQk94HgnFMDMRetHa/B16-095N_SAMPLE.png 
B16/B16-096HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACQfnIalh7rXZt3E4asg_cBa/B16-096HN_SAMPLE.png 
B16/B16-097N_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AACJCCpbv6t85INp5U5TkbSra/B16-097N_SAMPLE.png 
B16/B16-098HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADNDTkiC2xs8JToePLJ9Qf-a/B16-098HN_SAMPLE.png 
B16/B16-099HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AADtossojyvtcQHUZqThglN0a/B16-099HN_SAMPLE.png 
B16/B16-100R_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AABJjTOvsQn258UbtHiVY_GKa/B16-100R_SAMPLE.png 
B16/B16-100Rplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/ep5agdsbslnfzlk/AAApeEYZ1oVP15i1cKQcEdpka/B16-100Rplus_SAMPLE.png 
B17/B17-001SR_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/74km3hbvbykx42l/AAA4OldBif5eUiOs_pr6fo6-a/B17-001SR_SAMPLE.png 
B17/B17-001SRplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/74km3hbvbykx42l/AADvyYxUtRcj-QPiNMSRjhoja/B17-001SRplus_SAMPLE.png 
B17/B17-002HN_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/74km3hbvbykx42l/AACgmVolOJubOYYk3pwESFyMa/B17-002HN_SAMPLE.png 
B17/B17-002STplus_SAMPLE.jpg	https://dl.dropboxusercontent.com/sh/74km3hbvbykx42l/AADWvM35torTrQv9yEJ6jb3Va/B17-002STplus_SAMPLE.png 
